,location_code,location_region_code,postcode,geocode,th_province,en_province,th_district,en_district,th_subdistrict,en_subdistrict,latitude,longitude
5436,103806211,104900002 ,65170,65170,พิษณุโลก,Phitsanulok,อำเภอชาติตระการ,Chat Trakan,ตำบลบ่อภาค,Bo Phak,17.540113,100.81761
5437,103806212,104900002 ,65170,65170,พิษณุโลก,Phitsanulok,อำเภอชาติตระการ,Chat Trakan,ตำบลท่าสะแก,Tha Sakae,17.236742,100.66328399999999
5438,103800455,104900001 ,65140,65140,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลบางระกำ,Bang Rakam,16.739912,100.110016
5439,103806215,104900002 ,65140,65140,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลปลักแรด,Plak Raet,16.683079,100.09695
5440,103806216,104900002 ,65140,65140,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลพันเสา,Phan Sao,16.62418,100.064545
5441,103806217,104900002 ,65140,65140,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลวังอิทก,Wang I Thok,16.659363,100.18482
5442,103806218,104900002 ,65140,65140,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลบึงกอก,Bueng Kok,16.700885999999997,100.00787
5443,103806219,104900002 ,65140,65140,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลหนองกุลา,Nong Kula,16.637775,99.95469
5444,103801262,104900007 ,65140,65140,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลนิคมพัฒนา,Nikhom Phatthana,16.744507000000002,99.91023
5445,103800853,104900001 ,65140,65140,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลบ่อทอง,Bo Thong,16.62709,100.13731
5446,103806223,104900002 ,65140,65140,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลท่านางงาม,Tha Nang Ngam,16.8099,100.11404
5447,103806220,104900002 ,65240,65240,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลชุมแสงสงคราม,Chum Saeng Songkhram,16.82238,100.03641
5448,103806224,104900002 ,65240,65240,พิษณุโลก,Phitsanulok,อำเภอบางระกำ,Bang Rakam,ตำบลคุยม่วง,Khui Muang,16.822056,99.97606
5449,103806226,104900002 ,65110,65110,พิษณุโลก,Phitsanulok,อำเภอบางกระทุ่ม,Bang Krathum,ตำบลบางกระทุ่ม,Bang Krathum,16.590173999999998,100.29741
5450,103803073,104900003 ,65110,65110,พิษณุโลก,Phitsanulok,อำเภอบางกระทุ่ม,Bang Krathum,ตำบลบ้านไร่,Ban Rai,16.619905,100.25359
5451,103800796,104900001 ,65110,65110,พิษณุโลก,Phitsanulok,อำเภอบางกระทุ่ม,Bang Krathum,ตำบลโคกสลุด,Khok Salut,16.577347,100.25386999999999
5452,103806229,104900002 ,65110,65110,พิษณุโลก,Phitsanulok,อำเภอบางกระทุ่ม,Bang Krathum,ตำบลสนามคลี,Sanam Khli,16.543110000000002,100.27278000000001
5453,103806230,104900002 ,65110,65110,พิษณุโลก,Phitsanulok,อำเภอบางกระทุ่ม,Bang Krathum,ตำบลท่าตาล,Tha Tan,16.66091,100.331154
5454,103800563,104900001 ,65110,65110,พิษณุโลก,Phitsanulok,อำเภอบางกระทุ่ม,Bang Krathum,ตำบลไผ่ล้อม,Phai Lom,16.56091,100.34466
5455,103806232,104900002 ,65110,65110,พิษณุโลก,Phitsanulok,อำเภอบางกระทุ่ม,Bang Krathum,ตำบลนครป่าหมาก,Nakhon Pa Mak,16.616764,100.36985
5456,103806233,104900002 ,65210,65210,พิษณุโลก,Phitsanulok,อำเภอบางกระทุ่ม,Bang Krathum,ตำบลเนินกุ่ม,Noen Kum,16.55834,100.428116
5457,103806234,104900002 ,65210,65210,พิษณุโลก,Phitsanulok,อำเภอบางกระทุ่ม,Bang Krathum,ตำบลวัดตายม,Wat Ta Yom,16.594769,100.44368
5458,103806236,104900002 ,65150,65150,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลพรหมพิราม,Phrom Phiram,17.025242000000002,100.17716999999999
5459,103800451,104900001 ,65150,65150,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลท่าช้าง,Tha Chang,16.96898,100.16587
5460,103806239,104900002 ,65150,65150,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลมะตูม,Matum,16.93565,100.18329
5461,103806240,104900002 ,65150,65150,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลหอกลอง,Ho Klong,16.984807999999997,100.25091
5462,103806243,104900002 ,65150,65150,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลวังวน,Wang Won,17.051773,100.0587
5463,103800771,104900001 ,65150,65150,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลหนองแขม,Nong Khaem,17.04373,100.129745
5464,103806246,104900002 ,65150,65150,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลทับยายเชียง,Thap Yai Chiang,17.095485999999998,100.269684
5465,103806238,104900002 ,65180,65180,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลวงฆ้อง,Wong Khong,17.119593,100.136765
5466,103806241,104900002 ,65180,65180,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลศรีภิรมย์,Si Phirom,17.1275,100.078415
5467,103806242,104900002 ,65180,65180,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลตลุกเทียม,Taluk Thiam,17.144491,100.02141999999999
5468,103806245,104900002 ,65180,65180,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลมะต้อง,Matong,17.09691,100.174515
5469,103806247,104900002 ,65180,65180,พิษณุโลก,Phitsanulok,อำเภอพรหมพิราม,Phrom Phiram,ตำบลดงประคำ,Dong Prakham,17.179506,100.23082
5470,103801159,104900007 ,65160,65160,พิษณุโลก,Phitsanulok,อำเภอวัดโบสถ์,Wat Bot,ตำบลวัดโบสถ์,Wat Bot,17.002754,100.31614
5471,103800903,104900001 ,65160,65160,พิษณุโลก,Phitsanulok,อำเภอวัดโบสถ์,Wat Bot,ตำบลท่างาม,Tha Ngam,17.021578,100.364746
5472,103806251,104900002 ,65160,65160,พิษณุโลก,Phitsanulok,อำเภอวัดโบสถ์,Wat Bot,ตำบลท้อแท้,Tho Thae,16.968925,100.296524
5473,103801066,104900001 ,65160,65160,พิษณุโลก,Phitsanulok,อำเภอวัดโบสถ์,Wat Bot,ตำบลบ้านยาง,Ban Yang,17.061338,100.41735
5474,103802130,104900003 ,65160,65160,พิษณุโลก,Phitsanulok,อำเภอวัดโบสถ์,Wat Bot,ตำบลหินลาด,Hin Lat,17.166508,100.33246
5475,103806254,104900002 ,65160,65160,พิษณุโลก,Phitsanulok,อำเภอวัดโบสถ์,Wat Bot,ตำบลคันโช้ง,Khan Chong,17.251804,100.38685
5476,103800842,104900001 ,65130,65130,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลวังทอง,Wang Thong,16.82164,100.40228
5477,103806257,104900002 ,65130,65130,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลพันชาลี,Phan Chali,16.610054,100.52441400000001
5478,103806258,104900002 ,65130,65130,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลแม่ระกา,Mae Raka,16.700779,100.368835
5479,103806260,104900002 ,65130,65130,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลวังพิกุล,Wang Phikun,16.767414000000002,100.35627
5480,103806262,104900002 ,65130,65130,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลท่าหมื่นราม,Tha Muen Ram,16.690731,100.51315
5481,103806263,104900002 ,65130,65130,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลวังนกแอ่น,Wang Nok Aen,16.80232,100.68673000000001
5482,103806264,104900002 ,65130,65130,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลหนองพระ,Nong Phra,16.681103,100.44025400000001
5483,103806265,104900002 ,65130,65130,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลชัยนาม,Chai Nam,16.840406,100.46822
5484,103806266,104900002 ,65130,65130,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลดินทอง,Din Thong,16.770447,100.44253
5485,103800351,104900001 ,65220,65220,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลบ้านกลาง,Ban Klang,17.016517999999998,100.54926999999999
5486,103806261,104900002 ,65220,65220,พิษณุโลก,Phitsanulok,อำเภอวังทอง,Wang Thong,ตำบลแก่งโสภา,Kaeng Sopha,16.899828,100.65928000000001
5487,103805028,104900002 ,65190,65190,พิษณุโลก,Phitsanulok,อำเภอเนินมะปราง,Noen Maprang,ตำบลชมพู,Chomphu,16.68375,100.72484
5488,103806269,104900002 ,65190,65190,พิษณุโลก,Phitsanulok,อำเภอเนินมะปราง,Noen Maprang,ตำบลบ้านมุง,Ban Mung,16.543626999999997,100.7521
5489,103805272,104900002 ,65190,65190,พิษณุโลก,Phitsanulok,อำเภอเนินมะปราง,Noen Maprang,ตำบลไทรย้อย,Sai Yoi,16.452479999999998,100.63458
5490,103806271,104900002 ,65190,65190,พิษณุโลก,Phitsanulok,อำเภอเนินมะปราง,Noen Maprang,ตำบลวังโพรง,Wang Phrong,16.383478,100.663216
5491,103806272,104900002 ,65190,65190,พิษณุโลก,Phitsanulok,อำเภอเนินมะปราง,Noen Maprang,ตำบลบ้านน้อยซุ้มขี้เหล็ก,Ban Noi Sum Khi Lek,16.53286,100.60754399999999
5492,103806273,104900002 ,65190,65190,พิษณุโลก,Phitsanulok,อำเภอเนินมะปราง,Noen Maprang,ตำบลเนินมะปราง,Noen Maprang,16.588735999999997,100.648476
5493,103804443,104900003 ,65190,65190,พิษณุโลก,Phitsanulok,อำเภอเนินมะปราง,Noen Maprang,ตำบลวังยาง,Wang Yang,16.456203,100.73979
5494,103800910,104900001 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลในเมือง,Nai Mueang,16.44361,100.342415
5495,103801041,104900001 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลไผ่ขวาง,Phai Khwang,16.504827,100.29985
5496,103806151,104900002 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลย่านยาว,Yan Yao,16.509386,100.26402
5497,103806281,104900002 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลท่าฬ่อ,Tha Lo,16.50485,100.34066
5498,103806282,104900002 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลปากทาง,Pak Thang,16.465320000000002,100.35096999999999
5499,103806283,104900002 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลคลองคะเชนทร์,Khlong Khachen,16.456488,100.29484599999999
5500,103800628,104900001 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลโรงช้าง,Rong Chang,16.423481,100.26434
5501,103801075,104900001 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลเมืองเก่า,Mueang Kao,16.392236999999998,100.302246
5502,103800441,104900001 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลท่าหลวง,Tha Luang,16.419086,100.36301999999999
5503,103806287,104900002 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลบ้านบุ่ง,Ban Bung,16.394001,100.42419
5504,103805728,104900002 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลฆะมัง,Kha Mang,16.370235,100.371925
5505,103806291,104900002 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลป่ามะคาบ,Pa Makhap,16.50133,100.39245600000001
5506,103806292,104900002 ,66000,66000,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลสายคำโห้,Sai Kham Ho,16.407179,100.48474
5507,103806289,104900002 ,66170,66170,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลดงป่าคำ,Dong Pa Kham,16.294989,100.36393000000001
5508,103804022,104900003 ,66170,66170,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลหัวดง,Hua Dong,16.331934,100.440384
5509,103803112,104900003 ,66170,66170,พิจิตร,Phichit,อำเภอเมืองพิจิตร,Mueang Phichit,ตำบลดงกลาง,Dong Klang,16.345357999999997,100.34334
5510,103806295,104900002 ,66180,66180,พิจิตร,Phichit,อำเภอวังทรายพูน,Wang Sai Phun,ตำบลวังทรายพูน,Wang Sai Phun,16.398003,100.5817
5511,103800979,104900001 ,66180,66180,พิจิตร,Phichit,อำเภอวังทรายพูน,Wang Sai Phun,ตำบลหนองปลาไหล,Nong Pla Lai,16.443724,100.49776
5512,103806264,104900002 ,66180,66180,พิจิตร,Phichit,อำเภอวังทรายพูน,Wang Sai Phun,ตำบลหนองพระ,Nong Phra,16.341986,100.56582
